blz,city,ags,bank,pan
40080040,Warendorf,05570052,Commerzbank vormals Dresdner Bank,28400
40080085,Münster,,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",
40090900,Münster,,VR Bank Westfalen-Lippe -alt-,94006
40090900,Münster,,VR Bank Westfalen-Lippe (Gf P2),84006
40150001,Düsseldorf,05111000,Helaba Düsseldorf Gf Verrechnung FI-Münster,
40153768,Emsdetten,05566008,Verbundsparkasse Emsdetten Ochtrup,54067
40153768,Ochtrup,05566068,Verbundsparkasse Emsdetten Ochtrup,54067
40154006,Gronau (Westf.),,Sparkasse Gronau -alt-,54007
40154476,Lengerich,,Stadtsparkasse Lengerich,54003
40154530,Ahaus,05554004,Sparkasse Westmünsterland,54014
40154530,Ascheberg,,Sparkasse Westmünsterland,54014
40154530,Billerbeck,05558008,Sparkasse Westmünsterland,54014
40154530,Bocholt,05554008,Sparkasse Westmünsterland,54014
40154530,Borken,05554012,Sparkasse Westmünsterland,54014
40154530,Coesfeld,05558012,Sparkasse Westmünsterland,54014
40154530,Dülmen,05558016,Sparkasse Westmünsterland,54014
40154530,Gescher,05554016,Sparkasse Westmünsterland,54014
40154530,Havixbeck,05558020,Sparkasse Westmünsterland,54014
40154530,Heek,05554024,Sparkasse Westmünsterland,54014
40154530,Heiden,05554028,Sparkasse Westmünsterland,54014
40154530,Isselburg,05554032,Sparkasse Westmünsterland,54014
40154530,Legden,05554036,Sparkasse Westmünsterland,54014
40154530,Lüdinghausen,05558024,Sparkasse Westmünsterland,54014
40154530,Nordkirchen,05558028,Sparkasse Westmünsterland,54014
40154530,Nottuln,05558032,Sparkasse Westmünsterland,54014
40154530,Olfen,05558036,Sparkasse Westmünsterland,54014
40154530,Raesfeld,05554040,Sparkasse Westmünsterland,54014
40154530,Reken,05554044,Sparkasse Westmünsterland,54014
40154530,Rhede,05554048,Sparkasse Westmünsterland,54014
40154530,Rosendahl,05558040,Sparkasse Westmünsterland,54014
40154530,Schöppingen,05554052,Sparkasse Westmünsterland,54014
40154530,Senden,,Sparkasse Westmünsterland,54014
40154530,Südlohn,05554060,Sparkasse Westmünsterland,54014
40154530,Velen,05554064,Sparkasse Westmünsterland,54014
40154530,Vreden,05554068,Sparkasse Westmünsterland,54014
40154702,Stadtlohn,05554056,Stadtsparkasse Stadtlohn -alt-,54016
40160050,Münster,,Vereinigte Volksbank Münster -alt-,64024
40160050,Münster,,Vereinigte Volksbank Münster (Gf P2),74024
40163720,Rheine,05566076,Volksbank Nordmünsterland -alt-,64211
40163720,Rheine,05566076,Volksbank Nordmünsterland (Gf P2),74211
40164024,Gronau (Westf.),,Volksbank Gronau-Ahaus,64213
40164024,Ahaus,05554004,Volksbank Ahaus Ndl. der VB Gronau-Ahaus,64213
40164024,Gronau (Westf.),,Volksbank Gronau-Ahaus (Gf P2),74213
40164024,Heek,05554024,Volksbank Heek Ndl. der VB Gronau-Ahaus,64213
40164024,Legden,05554036,Volksbank Legden Ndl. der VB Gronau-Ahaus,64213
40164024,Metelen,05566052,Volksbank Metelen Ndl. der VB Gronau-Ahaus,64213
40164024,Schöppingen,05554052,Volksbank Schöppingen Ndl. der VB Gronau-Ahaus,64213
40164024,Vreden,05554068,Volksbank Vreden Ndl der VB Gronau-Ahaus,64213
40164256,Laer,05566036,Volksbank Laer-Horstmar-Leer -alt-,64216
40164256,Laer,05566036,Volksbank Laer-Horstmar-Leer (Gf P2),74216
40164352,Nottuln,05558032,Volksbank Nottuln,64299
40164352,Nottuln,05558032,Volksbank Nottuln (Gf P2),74299
40164528,Lüdinghausen,05558024,Volksbank Südmünsterland-Mitte -alt-,64222
40164528,Lüdinghausen,05558024,Volksbank Südmünsterland-Mitte (Gf P2),74222
40164618,Ochtrup,05566068,Volksbank Ochtrup-Laer,64223
40164618,Ochtrup,05566068,Volksbank Ochtrup-Laer (Gf P2),74223
40164901,Gescher,05554016,Volksbank Gescher,64226
40164901,Gescher,05554016,Volksbank (Gf P2),74226
40165366,Selm,05978032,Volksbank Selm-Bork,64229
40165366,Lünen,05978024,Volksbank Altlünen Ndl d Volksbank Selm-Bork,64229
40165366,Selm,05978032,Volksbank Selm-Bork (Gf P2),74229
40166439,Lengerich,,Volksbank Lengerich/Lotte -alt-,64238
40166800,Dülmen,05558016,Volksbank Buldern -alt-,64240
40340030,Rheine,05566076,Commerzbank,24401
40340030,Ibbenbüren,05566028,Commerzbank,24401
40350005,Rheine,05566076,Stadtsparkasse Rheine,54004
40351060,Ibbenbüren,05566028,Kreissparkasse Steinfurt,54002
40351060,Altenberge,05566004,Kreissparkasse Steinfurt,54002
40351060,Greven,,Kreissparkasse Steinfurt,54002
40351060,Hopsten,05566020,Kreissparkasse Steinfurt,54002
40351060,Horstmar,05566024,Kreissparkasse Steinfurt,54002
40351060,Hörstel,05566016,Kreissparkasse Steinfurt,54002
40351060,Ladbergen,05566032,Kreissparkasse Steinfurt,54002
40351060,Laer,05566036,Kreissparkasse Steinfurt,54002
40351060,Lienen,05566044,Kreissparkasse Steinfurt,54002
40351060,Lotte,05566048,Kreissparkasse Steinfurt,54002
40351060,Metelen,05566052,Kreissparkasse Steinfurt,54002
40351060,Mettingen,05566056,Kreissparkasse Steinfurt,54002
40351060,Neuenkirchen,,Kreissparkasse Steinfurt,54002
40351060,Nordwalde,05566064,Kreissparkasse Steinfurt,54002
40351060,Recke,05566072,Kreissparkasse Steinfurt,54002
40351060,Saerbeck,05566080,Kreissparkasse Steinfurt,54002
40351060,Steinfurt,05566084,Kreissparkasse Steinfurt,54002
40351060,Tecklenburg,05566088,Kreissparkasse Steinfurt,54002
40351060,Westerkappeln,05566092,Kreissparkasse Steinfurt,54002
40351060,Wettringen,,Kreissparkasse Steinfurt,54002
40351220,Steinfurt,05566084,Sparkasse Steinfurt -alt-,54005
40361627,Westerkappeln,05566092,Volksbank Westerkappeln-Saerbeck -alt-,64119
40361627,Lotte,05566048,Volksbank Westerkappeln-Saerbeck,64119
40361627,Saerbeck,05566080,Volksbank Westerkappeln-Saerbeck,64119
40361627,Westerkappeln,05566092,Volksbank Westerkappeln-Saerbeck (Gf P2),74119
40361906,Münster,,Volksbank im Münsterland,64139
40361906,Ahlen,05570004,Volksbank im Münsterland,64139
40361906,Altenberge,05566004,Volksbank im Münsterland,64139
40361906,Beckum,05570008,Volksbank im Münsterland,64139
40361906,Drensteinfurt,05570016,Volksbank im Münsterland,64139
40361906,Emsdetten,05566008,Volksbank im Münsterland,64139
40361906,Ennigerloh,05570020,Volksbank im Münsterland,64139
40361906,Everswinkel,05570024,Volksbank im Münsterland,64139
40361906,Greven,,Volksbank im Münsterland,64139
40361906,Hopsten,05566020,Volksbank im Münsterland,64139
40361906,Hörstel,05566016,Volksbank im Münsterland,64139
40361906,Ibbenbüren,05566028,Volksbank im Münsterland,64139
40361906,Ladbergen,05566032,Volksbank im Münsterland,64139
40361906,Lengerich,,Volksbank im Münsterland,64139
40361906,Lotte,05566048,Volksbank im Münsterland,64139
40361906,Mettingen,05566056,Volksbank im Münsterland,64139
40361906,Münster,,Volksbank im Münsterland (Gf P2),74139
40361906,Neuenkirchen,,Volksbank im Münsterland,64139
40361906,Nordwalde,05566064,Volksbank im Münsterland,64139
40361906,Oelde,05570028,Volksbank im Münsterland,64139
40361906,Ostbevern,05570032,Volksbank im Münsterland,64139
40361906,Recke,05566072,Volksbank im Münsterland,64139
40361906,Rheine,05566076,Volksbank im Münsterland,64139
40361906,Sassenberg,05570036,Volksbank im Münsterland,64139
40361906,Sendenhorst,05570040,Volksbank im Münsterland,64139
40361906,Steinfurt,05566084,Volksbank im Münsterland,64139
40361906,Telgte,05570044,Volksbank im Münsterland,64139
40361906,Warendorf,05570052,Volksbank im Münsterland,64139
40363433,Hörstel,05566016,Volksbank Hörstel -alt-,64206
40370024,Rheine,05566076,Deutsche Bank,21452
40370024,Ahaus,05554004,Deutsche Bank,21452
40370024,Emsdetten,05566008,Deutsche Bank,21452
40370024,Gronau (Westf.),,Deutsche Bank,21452
40370024,Ibbenbüren,05566028,Deutsche Bank,21452
40370024,Stadtlohn,05554056,Deutsche Bank,21452
40370024,Vreden,05554068,Deutsche Bank,21452
40370079,Rheine,05566076,Deutsche Bank,27452
40370079,Ahaus,05554004,Deutsche Bank,27452
40370079,Emsdetten,05566008,Deutsche Bank,27452
40370079,Gronau (Westf.),,Deutsche Bank,27452
40370079,Ibbenbüren,05566028,Deutsche Bank,27452
40370079,Stadtlohn,05554056,Deutsche Bank,27452
40370079,Vreden,05554068,Deutsche Bank,27452
41040018,Hamm,,Commerzbank,24442
41040018,Ahlen,05570004,Commerzbank,24442
41041000,Hamm,,ZTB der Commerzbank,24447
41050095,Hamm,,Sparkasse Hamm,54064
41051605,Werne,05978040,Stadtsparkasse Werne -alt-,54015
41051845,Bergkamen,05978004,Sparkasse Bergkamen-Bönen,54056
41051845,Bönen,05978008,Sparkasse Bergkamen-Bönen,54056
41061011,Hamm,,Spar- und Darlehnskasse Bockum-Hövel,64053
41061011,Hamm,,Spar- und Darlehnskasse Bockum-Hövel (Gf P2),74053
41061903,Hamm,,BAG Bankaktiengesellschaft,
41062215,Bönen,05978008,Volksbank Bönen,64147
41062215,Bönen,05978008,Volksbank Bönen (Gf P2),74147
41070024,Hamm,,Deutsche Bank,21352
41070024,Ahlen,05570004,Deutsche Bank,21352
41070049,Hamm,,Deutsche Bank,27352
41070049,Ahlen,05570004,Deutsche Bank,27352
41240048,Beckum,05570008,Commerzbank,24448
41250035,Beckum,05570008,Sparkasse Beckum-Wadersloh -alt-,54121
41260006,Beckum,05570008,Volksbank Beckum -alt-,64006
41260006,Beckum,05570008,Volksbank Beckum (Gf P2),74006
41261324,Ennigerloh,05570020,Volksbank Enniger-Ostenfelde-Westkirchen,64079
41261324,Ennigerloh,05570020,Volksbank Enniger-Ostenfelde-Westkirchen (Gf P2),74079
41261419,Ennigerloh,05570020,Volksbank Oelde-Ennigerloh-Neubeckum -alt-,64088
41261419,Ennigerloh,05570020,Volksbank Oelde-Ennigerloh-Neubeckum (Gf P2),74088
41262501,Warendorf,05570052,Volksbank -alt-,64175
41262501,Warendorf,05570052,Volksbank (Gf P2),74175
41280043,Beckum,05570008,Commerzbank vormals Dresdner Bank,28412
41280043,Ahlen,05570004,Commerzbank vormals Dresdner Bank,28412
41280043,Lippstadt,05974028,Commerzbank vormals Dresdner Bank,28412
41440018,Soest,05974040,Commerzbank,24443
41450075,Lippstadt,05974028,Sparkasse Hellweg-Lippe,54022
41450075,Lippstadt,05974028,Sparkasse Hellweg-Lippe,54022
41451750,Werl,05974052,Sparkasse Werl -alt-,54020
41460116,Soest,05974040,Volksbank Hellweg,64027
41460116,Bad Sassendorf,05974008,Volksbank Hellweg,64027
41460116,Ense,05974012,Volksbank Hellweg,64027
41460116,Möhnesee,05974032,Volksbank Hellweg Zw Körbecke,64027
41460116,Soest,05974040,Volksbank Hellweg (Gf P2),74027
41460116,Warstein,05974044,Volksbank Hellweg Ndl Warstein,64027
41460116,Welver,05974048,Volksbank Hellweg,64027
41460116,Werl,05974052,Volksbank Hellweg Ndl Werl,64027
41462295,Wickede (Ruhr),05974056,Volksbank Wickede (Ruhr) -alt-,64156
41462295,Wickede (Ruhr),05974056,Volksbank Wickede (Ruhr) (Gf P2),74156
41650001,Lippstadt,05974028,Sparkasse Lippstadt -alt-,54083
41651770,Brilon,05958012,Sparkasse Hochsauerland -alt-,54033
41651815,Erwitte,05974016,Sparkasse Erwitte-Anröchte -alt-,54084
41651815,Anröchte,05974004,Sparkasse Erwitte-Anröchte,54084
41651965,Geseke,05974020,Sparkasse Geseke,54085
41660124,Lippstadt,05974028,VR Bank Westfalen-Lippe,64032
41660124,Beckum,05570008,VR Bank Westfalen-Lippe,64032
41660124,Erwitte,05974016,VR Bank Westfalen-Lippe,64032
41660124,Geseke,05974020,VR Bank Westfalen-Lippe,64032
41660124,Lippetal,05974024,VR Bank Westfalen-Lippe,64032
41660124,Lippstadt,05974028,VR Bank Westfalen-Lippe (Gf P2),74032
41660124,Oelde,05570028,VR Bank Westfalen-Lippe,64032
41660124,Wadersloh,05570048,VR Bank Westfalen-Lippe,64032
41661206,Anröchte,05974004,Volksbank Anröchte,64061
41661206,Anröchte,05974004,Volksbank Anröchte (Gf P2),74061
41661206,Erwitte,05974016,Volksbank Horn Ndl d VB Anröchte,64061
41661206,Rüthen,05974036,Volksbank Rüthen Ndl der Volksbank Anröchte,64061
41661504,Lippstadt,05974028,Volksbank Benninghausen -alt-,64098
41661504,Lippstadt,05974028,Volksbank Benninghausen (Gf P2),74098
41661719,Brilon,05958012,Volksbank Brilon -alt-,64125
41661719,Brilon,05958012,Volksbank Brilon (Gf P2),74125
41662465,Delbrück,05774020,Volksbank Störmede-Westenholz-Hörste,64172
41662465,Delbrück,05774020,Volksbank Störmede-Westenholz-Hörste (Gf P2),74172
41662557,Warstein,05974044,Volksbank Warstein-Belecke -alt-,64178
41663335,Lippstadt,05974028,Volksbank Hörste -alt-,64200
41663335,Lippstadt,05974028,Volksbank Hörste (Gf P2),74200
41670024,Lippstadt,05974028,Deutsche Bank,21336
41670024,Brilon,05958012,Deutsche Bank,21336
41670024,Soest,05974040,Deutsche Bank,21336
41670024,Werl,05974052,Deutsche Bank,21336
41670027,Lippstadt,05974028,Deutsche Bank,27336
41670028,Brilon,05958012,Deutsche Bank,27068
41670029,Soest,05974040,Deutsche Bank,27069
41670030,Werl,05974052,Deutsche Bank,27070
42030600,Gelsenkirchen,05513000,Isbank Fil Gelsenkirchen,29843
42040040,Gelsenkirchen,05513000,Commerzbank,24431
42040040,Herten,05562020,Commerzbank Fil. Herten-Westerholt,24431
42050001,Gelsenkirchen,05513000,Sparkasse Gelsenkirchen,54050
42070024,Gelsenkirchen,05513000,Deutsche Bank,21384
42070024,Bottrop,05512000,Deutsche Bank,21384
42070024,Datteln,05562008,Deutsche Bank,21384
42070024,Dorsten,05562012,Deutsche Bank,21384
42070024,Gladbeck,05562014,Deutsche Bank,21384
42070024,Herten,05562020,Deutsche Bank,21384
42070024,Marl,,Deutsche Bank,21384
42070024,Recklinghausen,05562032,Deutsche Bank,21384
42070062,Gelsenkirchen,05513000,Deutsche Bank,27384
42070062,Bottrop,05512000,Deutsche Bank,27384
42070062,Datteln,05562008,Deutsche Bank,27384
42070062,Dorsten,05562012,Deutsche Bank,27384
42070062,Gladbeck,05562014,Deutsche Bank,27384
42070062,Herten,05562020,Deutsche Bank,27384
42070062,Marl,,Deutsche Bank,27384
42070062,Recklinghausen,05562032,Deutsche Bank,27384
42080082,Gelsenkirchen,05513000,Commerzbank vormals Dresdner Bank,28420
42260001,Gelsenkirchen,05513000,Volksbank Ruhr Mitte,64002
42260001,Gelsenkirchen,05513000,Volksbank Ruhr Mitte (Gf P2),74002
42260001,Gladbeck,05562014,Volksbank Ruhr Mitte,64002
42260001,Herten,05562020,Volksbank Ruhr Mitte,64002
42260001,Marl,,Volksbank Ruhr Mitte,64002
42450040,Gladbeck,05562014,Stadtsparkasse Gladbeck,54025
42451220,Bottrop,05512000,Sparkasse Bottrop,54039
42461435,Dorsten,05562012,Vereinte Volksbank,64092
42461435,Dorsten,05562012,Vereinte Volksbank (Gf P2),74092
42640048,Recklinghausen,05562032,Commerzbank,24361
42650150,Recklinghausen,05562032,Sparkasse Vest Recklinghausen,54119
42650150,Castrop-Rauxel,05562004,Sparkasse Vest Recklinghausen,54119
42650150,Datteln,05562008,Sparkasse Vest Recklinghausen,54119
42650150,Dorsten,05562012,Sparkasse Vest Recklinghausen,54119
42650150,Herten,05562020,Sparkasse Vest Recklinghausen,54119
42650150,Marl,,Sparkasse Vest Recklinghausen,54119
42650150,Oer-Erkenschwick,05562028,Sparkasse Vest Recklinghausen,54119
42650150,Waltrop,05562036,Sparkasse Vest Recklinghausen,54119
42651315,Haltern am See,05562016,Stadtsparkasse Haltern am See -alt-,54013
42661008,Marl,,Volksbank Marl-Recklinghausen,64052
42661008,Marl,,Volksbank Marl-Recklinghausen (Gf P2),74052
42661008,Recklinghausen,05562032,Volksbank Marl-Recklinghausen Zw,64052
42661088,Marl,,Volksbank Marl-Recklinghausen (Gf GAA),
42661330,Haltern am See,05562016,Volksbank Haltern -alt-,64080
42661330,Haltern am See,05562016,Volksbank Haltern (Gf P2),74080
42661717,Waltrop,05562036,Volksbank Waltrop -alt-,64123
42661717,Waltrop,05562036,Volksbank Waltrop (Gf P2),74123
42662320,Dorsten,05562012,Volksbank Dorsten -alt-,64160
42662320,Dorsten,05562012,Volksbank Dorsten (Gf P2),74160
42680081,Recklinghausen,05562032,Commerzbank vormals Dresdner Bank,28426
42680081,Dorsten,05562012,Commerzbank vormals Dresdner Bank,28426
42840005,Bocholt,05554008,Commerzbank,24341
42840005,Borken,05554012,Commerzbank,24341
42840005,Rhede,05554048,Commerzbank,24341
42850035,Bocholt,05554008,Stadtsparkasse Bocholt,54093
42860003,Bocholt,05554008,Volksbank Bocholt,64004
42860003,Bocholt,05554008,Volksbank Bocholt (Gf P2),74004
42861239,Reken,05554044,Spar- und Darlehnskasse -alt-,64070
42861239,Reken,05554044,Spar- und Darlehnskasse (Gf P2),74070
42861387,Coesfeld,05558012,Volksbank Westmünsterland,64085
42861387,Coesfeld,05558012,Volksbank Westmünsterland (Gf P2),74085
42861515,Borken,05554012,Volksbank Gemen -alt-,64101
42861515,Borken,05554012,Volksbank Gemen (Gf P2),74101
42861608,Heiden,05554028,Volksbank Heiden,64113
42861608,Heiden,05554028,Volksbank Heiden (Gf P2),74113
42861814,Rhede,05554048,Volksbank Rhede,64132
42861814,Borken,05554012,Volksbank Rhede Hzw Rhedebrügge,64132
42861814,Rhede,05554048,Volksbank Rhede (Gf P2),74132
42862451,Raesfeld,05554040,Volksbank Raesfeld und Erle,64168
42862451,Raesfeld,05554040,Volksbank Raesfeld und Erle (Gf P2),74168
42870024,Bocholt,05554008,Deutsche Bank,21454
42870024,Borken,05554012,Deutsche Bank,21454
42870077,Bocholt,05554008,Deutsche Bank,27454
42870077,Borken,05554012,Deutsche Bank,27454
43000000,Bochum,05911000,Bundesbank eh Bochum,20430
43040036,Bochum,05911000,Commerzbank,24430
43040036,Hattingen,05954016,Commerzbank,24430
43040036,Herne,05916000,Commerzbank,24430
43050001,Bochum,05911000,Sparkasse Bochum,54021
43051040,Hattingen,05954016,Sparkasse Hattingen,54105
43060129,Bochum,05911000,Volksbank Bochum Witten,64035
43060129,Bochum,05911000,Volksbank Bochum Witten (Gf P2),74035
43060129,Herne,05916000,Volksbank Bochum Witten,64035
43060129,Sprockhövel,05954028,Volksbank Bochum Witten,64035
43060129,Wetter (Ruhr),05954032,Volksbank Bochum Witten,64035
43060129,Witten,05954036,Volksbank Bochum Witten,64035
43060967,Bochum,05911000,GLS Gemeinschaftsbank,64051
43060967,Bochum,05911000,GLS Gemeinschaftsbank (Gf P2),74051
43060967,Hamburg,02000000,GLS Gemeinschaftsbank,64051
43060967,Stuttgart,08111000,GLS Gemeinschaftsbank,64051
43060988,Bochum,05911000,GLS Gemeinschaftsbank (GAA),
43070024,Bochum,05911000,Deutsche Bank,21381
43070024,Hattingen,05954016,Deutsche Bank,21381
43070024,Herne,05916000,Deutsche Bank,21381
43070024,Sprockhövel,05954028,Deutsche Bank,21381
43070024,Witten,05954036,Deutsche Bank,21381
43070061,Bochum,05911000,Deutsche Bank,27381
43070061,Hattingen,05954016,Deutsche Bank,27381
43070061,Herne,05916000,Deutsche Bank,27381
43070061,Sprockhövel,05954028,Deutsche Bank,27381
43070061,Witten,05954036,Deutsche Bank,27381
43080083,Bochum,05911000,Commerzbank vormals Dresdner Bank,28430
43080083,Hattingen,05954016,Commerzbank vormals Dresdner Bank,28430
43250030,Herne,05916000,Herner Sparkasse,54091
44000000,Dortmund,05913000,Bundesbank eh Dortmund -alt-,20440
44010046,Dortmund,05913000,Postbank Ndl der Deutsche Bank,10046
44020090,Dortmund,05913000,UniCredit Bank - HypoVereinsbank,22124
44040037,Dortmund,05913000,Commerzbank,24440
44040037,Castrop-Rauxel,05562004,Commerzbank,24440
44040037,Kamen,05978020,Commerzbank,24440
44040037,Lünen,05978024,Commerzbank,24440
44040037,Schwerte,05978028,Commerzbank,24440
44040037,Sundern (Sauerland),,Commerzbank,24440
44040037,Wetter (Ruhr),05954032,Commerzbank,24440
44040060,Dortmund,05913000,Commerzbank CC,
44040061,Dortmund,05913000,Commerzbank CC,
44040085,Dortmund,05913000,"Commerzbank, Gf Web-K",
44050000,Dortmund,05913000,Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf,54201
44050199,Dortmund,05913000,Sparkasse Dortmund,54051
44060122,Dortmund,05913000,Volksbank Dortmund-Nordwest -alt-,64031
44060122,Dortmund,05913000,Volksbank Dortmund-Nordwest (Gf P2),74031
44064406,Dortmund,05913000,Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ,
44070024,Dortmund,05913000,Deutsche Bank,21350
44070024,Castrop-Rauxel,05562004,Deutsche Bank,21350
44070024,Lünen,05978024,Deutsche Bank,21350
44070024,Schwerte,05978028,Deutsche Bank,21350
44070024,Unna,05978036,Deutsche Bank,21350
44070024,Waltrop,05562036,Deutsche Bank,21350
44070024,Werne,05978040,Deutsche Bank,21350
44070050,Dortmund,05913000,Deutsche Bank,27350
44070050,Castrop-Rauxel,05562004,Deutsche Bank,27350
44070050,Lünen,05978024,Deutsche Bank,27350
44070050,Schwerte,05978028,Deutsche Bank,27350
44070050,Unna,05978036,Deutsche Bank,27350
44070050,Waltrop,05562036,Deutsche Bank,27350
44070050,Werne,05978040,Deutsche Bank,27350
44080050,Dortmund,05913000,Commerzbank vormals Dresdner Bank,28440
44080050,Arnsberg,05958004,Commerzbank vormals Dresdner Bank,28440
44080050,Castrop-Rauxel,05562004,Commerzbank vormals Dresdner Bank,28440
44080050,Hamm,,Commerzbank vormals Dresdner Bank,28440
44080050,Kamen,05978020,Commerzbank vormals Dresdner Bank,28440
44080050,Lünen,05978024,Commerzbank vormals Dresdner Bank,28440
44080050,Meschede,05958032,Commerzbank vormals Dresdner Bank,28440
44080050,Schwerte,05978028,Commerzbank vormals Dresdner Bank,28440
44080050,Soest,05974040,Commerzbank vormals Dresdner Bank,28440
44080050,Sundern (Sauerland),,Commerzbank vormals Dresdner Bank,28440
44080050,Unna,05978036,Commerzbank vormals Dresdner Bank,28440
