ags,city,county,state_code,label
01054033,Friedrichstadt,Kreis Nordfriesland,DE-SH,NF
10041511,Friedrichsthal,Regionalverband Saarbrücken,DE-SL,SB
12060068,Friedrichswalde,Landkreis Barnim,DE-BB,BAR
06634004,Frielendorf,Schwalm-Eder-Kreis,DE-HE,HR
06634004,Frielendorf,Schwalm-Eder-Kreis,DE-HE,FZ
06634004,Frielendorf,Schwalm-Eder-Kreis,DE-HE,MEG
06634004,Frielendorf,Schwalm-Eder-Kreis,DE-HE,ZIG
16067022,Friemar,Landkreis Gotha,DE-TH,GTH
12063088,Friesack,Landkreis Havelland,DE-BB,HVL
12063088,Friesack,Landkreis Havelland,DE-BB,NAU
12063088,Friesack,Landkreis Havelland,DE-BB,RN
07132037,Friesenhagen,Landkreis Altenkirchen,DE-RP,AK
08317031,Friesenheim,Ortenaukreis,DE-BW,OG
08317031,Friesenheim,Ortenaukreis,DE-BW,KEL
08317031,Friesenheim,Ortenaukreis,DE-BW,LR
08317031,Friesenheim,Ortenaukreis,DE-BW,WOL
07339018,Friesenheim,Landkreis Mainz-Bingen,DE-RP,MZ
07339018,Friesenheim,Landkreis Mainz-Bingen,DE-RP,BIN
09777128,Friesenried,Landkreis Ostallgäu,DE-BY,OAL
09777128,Friesenried,Landkreis Ostallgäu,DE-BY,FÜS
09777128,Friesenried,Landkreis Ostallgäu,DE-BY,MOD
03453007,Friesoythe,Landkreis Cloppenburg,DE-NI,CLP
08236019,Friolzheim,Enzkreis,DE-BW,PF
08327017,Frittlingen,Landkreis Tuttlingen,DE-BW,TUT
06634005,Fritzlar,Schwalm-Eder-Kreis,DE-HE,HR
06634005,Fritzlar,Schwalm-Eder-Kreis,DE-HE,FZ
06634005,Fritzlar,Schwalm-Eder-Kreis,DE-HE,MEG
06634005,Fritzlar,Schwalm-Eder-Kreis,DE-HE,ZIG
14729140,Frohburg,Landkreis Leipzig,DE-SN,L
14729140,Frohburg,Landkreis Leipzig,DE-SN,BNA
14729140,Frohburg,Landkreis Leipzig,DE-SN,GHA
14729140,Frohburg,Landkreis Leipzig,DE-SN,GRM
14729140,Frohburg,Landkreis Leipzig,DE-SN,MTL
14729140,Frohburg,Landkreis Leipzig,DE-SN,WUR
07336027,Frohnhofen,Landkreis Kusel,DE-RP,KUS
06534009,Fronhausen,Landkreis Marburg-Biedenkopf,DE-HE,MR
06534009,Fronhausen,Landkreis Marburg-Biedenkopf,DE-HE,BID
07140039,Fronhofen,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140039,Fronhofen,Rhein-Hunsrück-Kreis,DE-RP,GOA
08436096,Fronreute,Landkreis Ravensburg,DE-BW,RV
08436096,Fronreute,Landkreis Ravensburg,DE-BW,WG
09279115,Frontenhausen,Landkreis Dingolfing-Landau,DE-BY,DGF
07131022,Fuchshofen,Landkreis Ahrweiler,DE-RP,AW
09672124,Fuchsstadt,Landkreis Bad Kissingen,DE-BY,KG
09181121,Fuchstal,Landkreis Landsberg am Lech,DE-BY,LL
13073025,Fuhlendorf,Landkreis Vorpommern-Rügen,DE-MV,VR
13073025,Fuhlendorf,Landkreis Vorpommern-Rügen,DE-MV,GMN
13073025,Fuhlendorf,Landkreis Vorpommern-Rügen,DE-MV,NVP
13073025,Fuhlendorf,Landkreis Vorpommern-Rügen,DE-MV,RDG
13073025,Fuhlendorf,Landkreis Vorpommern-Rügen,DE-MV,RÜG
01060023,Fuhlendorf,Kreis Segeberg,DE-SH,SE
01053031,Fuhlenhagen,Kreis Herzogtum Lauenburg,DE-SH,RZ
06631009,Fulda,Landkreis Fulda,DE-HE,FD
06633009,Fuldatal,Landkreis Kassel,DE-HE,KS
06633009,Fuldatal,Landkreis Kassel,DE-HE,WOH
09274132,Furth,Landkreis Landshut,DE-BY,LA
09274132,Furth,Landkreis Landshut,DE-BY,ROL
09274132,Furth,Landkreis Landshut,DE-BY,VIB
09372126,Furth im Wald,Landkreis Cham,DE-BY,CHA
08326017,Furtwangen im Schwarzwald,Schwarzwald-Baar-Kreis,DE-BW,VS
08326017,Furtwangen im Schwarzwald,Schwarzwald-Baar-Kreis,DE-BW,DS
09772145,Gablingen,Landkreis Augsburg,DE-BY,A
07331029,Gabsheim,Landkreis Alzey-Worms,DE-RP,AZ
09185131,Gachenbach,Landkreis Neuburg-Schrobenhausen,DE-BY,ND
09185131,Gachenbach,Landkreis Neuburg-Schrobenhausen,DE-BY,SOB
07143020,Gackenbach,Westerwaldkreis,DE-RP,WW
13074021,Gadebusch,Landkreis Nordwestmecklenburg,DE-MV,NWM
13074021,Gadebusch,Landkreis Nordwestmecklenburg,DE-MV,GDB
13074021,Gadebusch,Landkreis Nordwestmecklenburg,DE-MV,GVM
13074021,Gadebusch,Landkreis Nordwestmecklenburg,DE-MV,WIS
08216015,Gaggenau,Landkreis Rastatt,DE-BW,RA
08216015,Gaggenau,Landkreis Rastatt,DE-BW,BH
08226022,Gaiberg,Rhein-Neckar-Kreis,DE-BW,HD
08335025,Gaienhofen,Landkreis Konstanz,DE-BW,KN
08335025,Gaienhofen,Landkreis Konstanz,DE-BW,STO
08127025,Gaildorf,Landkreis Schwäbisch Hall,DE-BW,SHA
08127025,Gaildorf,Landkreis Schwäbisch Hall,DE-BW,CR
08335026,Gailingen am Hochrhein,Landkreis Konstanz,DE-BW,KN
08335026,Gailingen am Hochrhein,Landkreis Konstanz,DE-BW,STO
09176126,Gaimersheim,Landkreis Eichstätt,DE-BY,EI
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,MSE
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,AT
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,DM
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,MC
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,MST
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,MÜR
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,NZ
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,RM
13071037,Galenbeck,Landkreis Mecklenburgische Seenplatte,DE-MV,WRN
07131204,Galenberg,Landkreis Ahrweiler,DE-RP,AW
13076039,Gallin,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076039,Gallin,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076039,Gallin,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076039,Gallin,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076039,Gallin,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076039,Gallin,Landkreis Ludwigslust-Parchim,DE-MV,STB
13076040,Gallin-Kuppentin,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076040,Gallin-Kuppentin,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076040,Gallin-Kuppentin,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076040,Gallin-Kuppentin,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076040,Gallin-Kuppentin,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076040,Gallin-Kuppentin,Landkreis Ludwigslust-Parchim,DE-MV,STB
09575124,Gallmersgarten,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,NEA
09575124,Gallmersgarten,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,SEF
09575124,Gallmersgarten,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,UFF
07135033,Gamlen,Landkreis Cochem-Zell,DE-RP,COC
01058057,Gammelby,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058057,Gammelby,Kreis Rendsburg-Eckernförde,DE-SH,ECK
13076041,Gammelin,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076041,Gammelin,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076041,Gammelin,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076041,Gammelin,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076041,Gammelin,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076041,Gammelin,Landkreis Ludwigslust-Parchim,DE-MV,STB
09178125,Gammelsdorf,Landkreis Freising,DE-BY,FS
08117023,Gammelshausen,Landkreis Göppingen,DE-BW,GP
08437031,Gammertingen,Landkreis Sigmaringen,DE-BW,SIG
08437031,Gammertingen,Landkreis Sigmaringen,DE-BW,SLG
03458005,Ganderkesee,Landkreis Oldenburg,DE-NI,OL
03256008,Gandesbergen,Landkreis Nienburg/Weser,DE-NI,NI
05370008,Gangelt,Kreis Heinsberg,DE-NW,HS
05370008,Gangelt,Kreis Heinsberg,DE-NW,ERK
05370008,Gangelt,Kreis Heinsberg,DE-NW,GK
09277121,Gangkofen,Landkreis Rottal-Inn,DE-BY,PAN
09277121,Gangkofen,Landkreis Rottal-Inn,DE-BY,EG
13076166,Ganzlin,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076166,Ganzlin,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076166,Ganzlin,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076166,Ganzlin,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076166,Ganzlin,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076166,Ganzlin,Landkreis Ludwigslust-Parchim,DE-MV,STB
07137027,Gappenach,Landkreis Mayen-Koblenz,DE-RP,MYK
07137027,Gappenach,Landkreis Mayen-Koblenz,DE-RP,MY
03241005,Garbsen,Region Hannover,DE-NI,H
15081135,Gardelegen,Altmarkkreis Salzwedel,DE-ST,SAW
15081135,Gardelegen,Altmarkkreis Salzwedel,DE-ST,GA
01054036,Garding,Kreis Nordfriesland,DE-SH,NF
03353011,Garlstorf,Landkreis Harburg,DE-NI,WL
09180117,Garmisch-Partenkirchen,Landkreis Garmisch-Partenkirchen,DE-BY,GAP
03453008,Garrel,Landkreis Cloppenburg,DE-NI,CLP
03353012,Garstedt,Landkreis Harburg,DE-NI,WL
03354005,Gartow,Landkreis Lüchow-Dannenberg,DE-NI,DAN
12073189,Gartz (Oder),Landkreis Uckermark,DE-BB,UM
12073189,Gartz (Oder),Landkreis Uckermark,DE-BB,ANG
12073189,Gartz (Oder),Landkreis Uckermark,DE-BB,PZ
12073189,Gartz (Oder),Landkreis Uckermark,DE-BB,SDT
12073189,Gartz (Oder),Landkreis Uckermark,DE-BB,TP
13075034,Garz,Landkreis Vorpommern-Greifswald,DE-MV,VG
13075034,Garz,Landkreis Vorpommern-Greifswald,DE-MV,ANK
13075034,Garz,Landkreis Vorpommern-Greifswald,DE-MV,GW
13075034,Garz,Landkreis Vorpommern-Greifswald,DE-MV,PW
13075034,Garz,Landkreis Vorpommern-Greifswald,DE-MV,SBG
13075034,Garz,Landkreis Vorpommern-Greifswald,DE-MV,UEM
13075034,Garz,Landkreis Vorpommern-Greifswald,DE-MV,WLG
12064153,Garzau-Garzin,Landkreis Märkisch-Oderland,DE-BB,MOL
12064153,Garzau-Garzin,Landkreis Märkisch-Oderland,DE-BB,FRW
12064153,Garzau-Garzin,Landkreis Märkisch-Oderland,DE-BB,SEE
12064153,Garzau-Garzin,Landkreis Märkisch-Oderland,DE-BB,SRB
09475127,Gattendorf,Landkreis Hof,DE-BY,HO
09475127,Gattendorf,Landkreis Hof,DE-BY,MÜB
09475127,Gattendorf,Landkreis Hof,DE-BY,NAI
09475127,Gattendorf,Landkreis Hof,DE-BY,REH
07339019,Gau-Algesheim,Landkreis Mainz-Bingen,DE-RP,MZ
07339019,Gau-Algesheim,Landkreis Mainz-Bingen,DE-RP,BIN
07331030,Gau-Bickelheim,Landkreis Alzey-Worms,DE-RP,AZ
07339020,Gau-Bischofsheim,Landkreis Mainz-Bingen,DE-RP,MZ
07339020,Gau-Bischofsheim,Landkreis Mainz-Bingen,DE-RP,BIN
16076019,Gauern,Landkreis Greiz,DE-TH,GRZ
16076019,Gauern,Landkreis Greiz,DE-TH,ZR
07333022,Gauersheim,Donnersbergkreis,DE-RP,KIB
07333023,Gaugrehweiler,Donnersbergkreis,DE-RP,KIB
07333023,Gaugrehweiler,Donnersbergkreis,DE-RP,ROK
07331031,Gau-Heppenheim,Landkreis Alzey-Worms,DE-RP,AZ
07331032,Gau-Odernheim,Landkreis Alzey-Worms,DE-RP,AZ
01051035,Gaushorn,Kreis Dithmarschen,DE-SH,HEI
09188120,Gauting,Landkreis Starnberg,DE-BY,STA
07331033,Gau-Weinheim,Landkreis Alzey-Worms,DE-RP,AZ
09371123,Gebenbach,Landkreis Amberg-Sulzbach,DE-BY,AS
16068014,Gebesee,Landkreis Sömmerda,DE-TH,SÖM
07132039,Gebhardshain,Landkreis Altenkirchen,DE-RP,AK
07133033,Gebroth,Landkreis Bad Kreuznach,DE-RP,KN
09571152,Gebsattel,Landkreis Ansbach,DE-BY,AN
08235029,Gechingen,Landkreis Calw,DE-BW,CW
06440009,Gedern,Wetteraukreis,DE-HE,FB
06440009,Gedern,Wetteraukreis,DE-HE,BÜD
03454014,Geeste,Landkreis Emsland,DE-NI,EL
01053032,Geesthacht,Kreis Herzogtum Lauenburg,DE-SH,RZ
03352062,Geestland,Landkreis Cuxhaven,DE-NI,CUX
07233025,Gefell,Landkreis Vulkaneifel,DE-RP,DAU
16075131,Gefell,Saale-Orla-Kreis,DE-TH,SOK
16075131,Gefell,Saale-Orla-Kreis,DE-TH,LBS
16075131,Gefell,Saale-Orla-Kreis,DE-TH,PN
16075131,Gefell,Saale-Orla-Kreis,DE-TH,SCZ
09472139,Gefrees,Landkreis Bayreuth,DE-BY,BT
07143223,Gehlert,Westerwaldkreis,DE-RP,WW
13076165,Gehlsbach,Landkreis Ludwigslust-Parchim,DE-MV,LUP
13076165,Gehlsbach,Landkreis Ludwigslust-Parchim,DE-MV,HGN
13076165,Gehlsbach,Landkreis Ludwigslust-Parchim,DE-MV,LBZ
13076165,Gehlsbach,Landkreis Ludwigslust-Parchim,DE-MV,LWL
13076165,Gehlsbach,Landkreis Ludwigslust-Parchim,DE-MV,PCH
13076165,Gehlsbach,Landkreis Ludwigslust-Parchim,DE-MV,STB
07140040,Gehlweiler,Rhein-Hunsrück-Kreis,DE-RP,SIM
07140040,Gehlweiler,Rhein-Hunsrück-Kreis,DE-RP,GOA
16065019,Gehofen,Kyffhäuserkreis,DE-TH,KYF
16065019,Gehofen,Kyffhäuserkreis,DE-TH,ART
16065019,Gehofen,Kyffhäuserkreis,DE-TH,SDH
03459018,Gehrde,Landkreis Osnabrück,DE-NI,OS
03459018,Gehrde,Landkreis Osnabrück,DE-NI,BSB
03459018,Gehrde,Landkreis Osnabrück,DE-NI,MEL
03459018,Gehrde,Landkreis Osnabrück,DE-NI,WTL
03241006,Gehrden,Region Hannover,DE-NI,H
07333024,Gehrweiler,Donnersbergkreis,DE-RP,KIB
07333024,Gehrweiler,Donnersbergkreis,DE-RP,ROK
07232040,Geichlingen,Eifelkreis Bitburg-Prüm,DE-RP,BIT
09276122,Geiersthal,Landkreis Regen,DE-BY,REG
09276122,Geiersthal,Landkreis Regen,DE-BY,VIT
05370012,Geilenkirchen,Kreis Heinsberg,DE-NW,HS
05370012,Geilenkirchen,Kreis Heinsberg,DE-NW,ERK
05370012,Geilenkirchen,Kreis Heinsberg,DE-NW,GK
07141045,Geilnau,Rhein-Lahn-Kreis,DE-RP,EMS
07141045,Geilnau,Rhein-Lahn-Kreis,DE-RP,DIZ
07141045,Geilnau,Rhein-Lahn-Kreis,DE-RP,GOH
16063032,Geisa,Wartburgkreis,DE-TH,WAK
16063032,Geisa,Wartburgkreis,DE-TH,EA
16063032,Geisa,Wartburgkreis,DE-TH,SLZ
09671119,Geiselbach,Landkreis Aschaffenburg,DE-BY,AB
07340012,Geiselberg,Landkreis Südwestpfalz,DE-RP,PS
07340012,Geiselberg,Landkreis Südwestpfalz,DE-RP,ZW
09675127,Geiselwind,Landkreis Kitzingen,DE-BY,KT
09186122,Geisenfeld,Landkreis Pfaffenhofen an der Ilm,DE-BY,PAF
16074022,Geisenhain,Saale-Holzland-Kreis,DE-TH,SHK
16074022,Geisenhain,Saale-Holzland-Kreis,DE-TH,EIS
16074022,Geisenhain,Saale-Holzland-Kreis,DE-TH,SRO
09274134,Geisenhausen,Landkreis Landshut,DE-BY,LA
09274134,Geisenhausen,Landkreis Landshut,DE-BY,ROL
09274134,Geisenhausen,Landkreis Landshut,DE-BY,VIB
06439004,Geisenheim,Rheingau-Taunus-Kreis,DE-HE,RÜD
06439004,Geisenheim,Rheingau-Taunus-Kreis,DE-HE,SWA
07235030,Geisfeld,Landkreis Trier-Saarburg,DE-RP,TR
07235030,Geisfeld,Landkreis Trier-Saarburg,DE-RP,SAB
07141046,Geisig,Rhein-Lahn-Kreis,DE-RP,EMS
07141046,Geisig,Rhein-Lahn-Kreis,DE-RP,DIZ
07141046,Geisig,Rhein-Lahn-Kreis,DE-RP,GOH
08327018,Geisingen,Landkreis Tuttlingen,DE-BW,TUT
16061034,Geisleden,Landkreis Eichsfeld,DE-TH,EIC
16061034,Geisleden,Landkreis Eichsfeld,DE-TH,HIG
16061034,Geisleden,Landkreis Eichsfeld,DE-TH,WBS
08417022,Geislingen,Zollernalbkreis,DE-BW,BL
08417022,Geislingen,Zollernalbkreis,DE-BW,HCH
08117024,Geislingen an der Steige,Landkreis Göppingen,DE-BW,GP
16061035,Geismar,Landkreis Eichsfeld,DE-TH,EIC
16061035,Geismar,Landkreis Eichsfeld,DE-TH,HIG
16061035,Geismar,Landkreis Eichsfeld,DE-TH,WBS
14729150,Geithain,Landkreis Leipzig,DE-SN,L
14729150,Geithain,Landkreis Leipzig,DE-SN,BNA
14729150,Geithain,Landkreis Leipzig,DE-SN,GHA
14729150,Geithain,Landkreis Leipzig,DE-SN,GRM
14729150,Geithain,Landkreis Leipzig,DE-SN,MTL
14729150,Geithain,Landkreis Leipzig,DE-SN,WUR
13072032,Gelbensande,Landkreis Rostock,DE-MV,LRO
13072032,Gelbensande,Landkreis Rostock,DE-MV,BÜZ
13072032,Gelbensande,Landkreis Rostock,DE-MV,DBR
13072032,Gelbensande,Landkreis Rostock,DE-MV,GÜ
13072032,Gelbensande,Landkreis Rostock,DE-MV,ROS
13072032,Gelbensande,Landkreis Rostock,DE-MV,TET
09679135,Gelchsheim,Landkreis Würzburg,DE-BY,WÜ
09679135,Gelchsheim,Landkreis Würzburg,DE-BY,OCH
05154012,Geldern,Kreis Kleve,DE-NW,KLE
05154012,Geldern,Kreis Kleve,DE-NW,GEL
09678132,Geldersheim,Landkreis Schweinfurt,DE-BY,SW
09678132,Geldersheim,Landkreis Schweinfurt,DE-BY,GEO
07233212,Gelenberg,Landkreis Vulkaneifel,DE-RP,DAU
06435010,Gelnhausen,Main-Kinzig-Kreis,DE-HE,MKK
06435010,Gelnhausen,Main-Kinzig-Kreis,DE-HE,GN
06435010,Gelnhausen,Main-Kinzig-Kreis,DE-HE,SLÜ
05513000,Gelsenkirchen,,DE-NW,GE
09181122,Geltendorf,Landkreis Landsberg am Lech,DE-BY,LL
01059112,Gelting,Kreis Schleswig-Flensburg,DE-SH,SL
01059032,Geltorf,Kreis Schleswig-Flensburg,DE-SH,SL
07141047,Gemmerich,Rhein-Lahn-Kreis,DE-RP,EMS
07141047,Gemmerich,Rhein-Lahn-Kreis,DE-RP,DIZ
07141047,Gemmerich,Rhein-Lahn-Kreis,DE-RP,GOH
08125034,Gemmingen,Landkreis Heilbronn,DE-BW,HN
08118018,Gemmrigheim,Landkreis Ludwigsburg,DE-BW,LB
08118018,Gemmrigheim,Landkreis Ludwigsburg,DE-BW,VAI
09779149,Genderkingen,Landkreis Donau-Ries,DE-BY,DON
08317034,Gengenbach,Ortenaukreis,DE-BW,OG
08317034,Gengenbach,Ortenaukreis,DE-BW,KEL
08317034,Gengenbach,Ortenaukreis,DE-BW,LR
08317034,Gengenbach,Ortenaukreis,DE-BW,WOL
07339021,Gensingen,Landkreis Mainz-Bingen,DE-RP,MZ
07339021,Gensingen,Landkreis Mainz-Bingen,DE-RP,BIN
15086040,Genthin,Landkreis Jerichower Land,DE-ST,JL
15086040,Genthin,Landkreis Jerichower Land,DE-ST,BRG
15086040,Genthin,Landkreis Jerichower Land,DE-ST,GNT
07232042,Gentingen,Eifelkreis Bitburg-Prüm,DE-RP,BIT
09374123,Georgenberg,Landkreis Neustadt an der Waldnaab,DE-BY,NEW
09374123,Georgenberg,Landkreis Neustadt an der Waldnaab,DE-BY,ESB
09374123,Georgenberg,Landkreis Neustadt an der Waldnaab,DE-BY,VOH
16067092,Georgenthal,Landkreis Gotha,DE-TH,GTH
03456005,Georgsdorf,Landkreis Grafschaft Bentheim,DE-NI,NOH
16052000,Gera,,DE-TH,G
08127032,Gerabronn,Landkreis Schwäbisch Hall,DE-BW,SHA
08127032,Gerabronn,Landkreis Schwäbisch Hall,DE-BW,CR
09471133,Gerach,Landkreis Bamberg,DE-BY,BA
07134028,Gerach,Landkreis Birkenfeld,DE-RP,BIR
16070057,Geratal,Ilm-Kreis,DE-TH,IK
16070057,Geratal,Ilm-Kreis,DE-TH,ARN
16070057,Geratal,Ilm-Kreis,DE-TH,IL
09277122,Geratskirchen,Landkreis Rottal-Inn,DE-BY,PAN
09277122,Geratskirchen,Landkreis Rottal-Inn,DE-BY,EG
07333025,Gerbach,Donnersbergkreis,DE-RP,KIB
07333025,Gerbach,Donnersbergkreis,DE-RP,ROK
16061036,Gerbershausen,Landkreis Eichsfeld,DE-TH,EIC
16061036,Gerbershausen,Landkreis Eichsfeld,DE-TH,HIG
16061036,Gerbershausen,Landkreis Eichsfeld,DE-TH,WBS
09679136,Gerbrunn,Landkreis Würzburg,DE-BY,WÜ
09679136,Gerbrunn,Landkreis Würzburg,DE-BY,OCH
15087165,Gerbstedt,Landkreis Mansfeld-Südharz,DE-ST,MSH
15087165,Gerbstedt,Landkreis Mansfeld-Südharz,DE-ST,EIL
15087165,Gerbstedt,Landkreis Mansfeld-Südharz,DE-ST,HET
15087165,Gerbstedt,Landkreis Mansfeld-Südharz,DE-ST,ML
15087165,Gerbstedt,Landkreis Mansfeld-Südharz,DE-ST,SGH
03360009,Gerdau,Landkreis Uelzen,DE-NI,UE
12070096,Gerdshagen,Landkreis Prignitz,DE-BB,PR
09173126,Geretsried,Landkreis Bad Tölz-Wolfratshausen,DE-BY,TÖL
07335011,Gerhardsbrunn,Landkreis Kaiserslautern,DE-RP,KL
09575125,Gerhardshofen,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,NEA
09575125,Gerhardshofen,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,SEF
09575125,Gerhardshofen,Landkreis Neustadt an der Aisch-Bad Windsheim,DE-BY,UFF
07137029,Gering,Landkreis Mayen-Koblenz,DE-RP,MYK
07137029,Gering,Landkreis Mayen-Koblenz,DE-RP,MY
14522190,Geringswalde,Landkreis Mittelsachsen,DE-SN,FG
14522190,Geringswalde,Landkreis Mittelsachsen,DE-SN,BED
14522190,Geringswalde,Landkreis Mittelsachsen,DE-SN,DL
14522190,Geringswalde,Landkreis Mittelsachsen,DE-SN,FLÖ
14522190,Geringswalde,Landkreis Mittelsachsen,DE-SN,HC
14522190,Geringswalde,Landkreis Mittelsachsen,DE-SN,MW
14522190,Geringswalde,Landkreis Mittelsachsen,DE-SN,RL
08118019,Gerlingen,Landkreis Ludwigsburg,DE-BW,LB
08118019,Gerlingen,Landkreis Ludwigsburg,DE-BW,VAI
09777130,Germaringen,Landkreis Ostallgäu,DE-BY,OAL
09777130,Germaringen,Landkreis Ostallgäu,DE-BY,FÜS
09777130,Germaringen,Landkreis Ostallgäu,DE-BY,MOD
09179123,Germering,Landkreis Fürstenfeldbruck,DE-BY,FFB
07334007,Germersheim,Landkreis Germersheim,DE-RP,GER
16061037,Gernrode,Landkreis Eichsfeld,DE-TH,EIC
16061037,Gernrode,Landkreis Eichsfeld,DE-TH,HIG
16061037,Gernrode,Landkreis Eichsfeld,DE-TH,WBS
08216017,Gernsbach,Landkreis Rastatt,DE-BW,RA
08216017,Gernsbach,Landkreis Rastatt,DE-BW,BH
06433004,Gernsheim,Kreis Groß-Gerau,DE-HE,GG
09672126,Geroda,Landkreis Bad Kissingen,DE-BY,KG
16075029,Geroda,Saale-Orla-Kreis,DE-TH,SOK
16075029,Geroda,Saale-Orla-Kreis,DE-TH,LBS
16075029,Geroda,Saale-Orla-Kreis,DE-TH,PN
16075029,Geroda,Saale-Orla-Kreis,DE-TH,SCZ
09679137,Geroldshausen,Landkreis Würzburg,DE-BY,WÜ
09679137,Geroldshausen,Landkreis Würzburg,DE-BY,OCH
09571154,Gerolfingen,Landkreis Ansbach,DE-BY,AN
09186125,Gerolsbach,Landkreis Pfaffenhofen an der Ilm,DE-BY,PAF
07332021,Gerolsheim,Landkreis Bad Dürkheim,DE-RP,DÜW
07233026,Gerolstein,Landkreis Vulkaneifel,DE-RP,DAU
09678134,Gerolzhofen,Landkreis Schweinfurt,DE-BY,SW
09678134,Gerolzhofen,Landkreis Schweinfurt,DE-BY,GEO
14524070,Gersdorf,Landkreis Zwickau,DE-SN,Z
14524070,Gersdorf,Landkreis Zwickau,DE-SN,GC
14524070,Gersdorf,Landkreis Zwickau,DE-SN,HOT
14524070,Gersdorf,Landkreis Zwickau,DE-SN,WDA
06631010,Gersfeld,Landkreis Fulda,DE-HE,FD
10045113,Gersheim,Saarpfalz-Kreis,DE-SL,HOM
03454015,Gersten,Landkreis Emsland,DE-NI,EL
16077007,Gerstenberg,Landkreis Altenburger Land,DE-TH,ABG
16063033,Gerstengrund,Wartburgkreis,DE-TH,WAK
16063033,Gerstengrund,Wartburgkreis,DE-TH,EA
16063033,Gerstengrund,Wartburgkreis,DE-TH,SLZ
08135015,Gerstetten,Landkreis Heidenheim,DE-BW,HDH
09772147,Gersthofen,Landkreis Augsburg,DE-BY,A
16063097,Gerstungen,Wartburgkreis,DE-TH,WAK
16063097,Gerstungen,Wartburgkreis,DE-TH,EA
16063097,Gerstungen,Wartburgkreis,DE-TH,SLZ
12073201,Gerswalde,Landkreis Uckermark,DE-BB,UM
12073201,Gerswalde,Landkreis Uckermark,DE-BB,ANG
12073201,Gerswalde,Landkreis Uckermark,DE-BB,PZ
12073201,Gerswalde,Landkreis Uckermark,DE-BB,SDT
12073201,Gerswalde,Landkreis Uckermark,DE-BB,TP
16075031,Gertewitz,Saale-Orla-Kreis,DE-TH,SOK
16075031,Gertewitz,Saale-Orla-Kreis,DE-TH,LBS
16075031,Gertewitz,Saale-Orla-Kreis,DE-TH,PN
16075031,Gertewitz,Saale-Orla-Kreis,DE-TH,SCZ
09274135,Gerzen,Landkreis Landshut,DE-BY,LA
09274135,Gerzen,Landkreis Landshut,DE-BY,ROL
09274135,Gerzen,Landkreis Landshut,DE-BY,VIB
01060024,Geschendorf,Kreis Segeberg,DE-SH,SE
05554016,Gescher,Kreis Borken,DE-NW,BOR
09472140,Gesees,Landkreis Bayreuth,DE-BY,BT
05974020,Geseke,Kreis Soest,DE-NW,SO
05974020,Geseke,Kreis Soest,DE-NW,LP
09571155,Geslau,Landkreis Ansbach,DE-BY,AN
09772148,Gessertshausen,Landkreis Augsburg,DE-BY,A
09776112,Gestratz,Landkreis Lindau,DE-BY,LI
03456006,Getelo,Landkreis Grafschaft Bentheim,DE-NI,NOH
01058058,Gettorf,Kreis Rendsburg-Eckernförde,DE-SH,RD
01058058,Gettorf,Kreis Rendsburg-Eckernförde,DE-SH,ECK
05954012,Gevelsberg,Ennepe-Ruhr-Kreis,DE-NW,EN
07135034,Gevenich,Landkreis Cochem-Zell,DE-RP,COC
03154006,Gevensleben,Landkreis Helmstedt,DE-NI,HE
14521210,Geyer,Erzgebirgskreis,DE-SN,ERZ
