bic_8,bic,bank
BNINIDJA,BNINIDJABJR,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABKL,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABKO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABKS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABLG,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABLT,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABLW,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABMA,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABMS,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABPN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABRN,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABRO,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABSH,PT BANK NEGARA INDONESIA
BNINIDJA,BNINIDJABTG,PT BANK NEGARA INDONESIA
