bic_8,bic,bank
SABRRU2P,SABRRU2PXXX,SBERBANK (SEVERO-ZAPADNY HEAD OFFICE)
SABRRU66,SABRRU66CHT,SAVINGS BANK OF THE RUSSIAN FEDERATION (BAIKALSKY OFFICE)
SABRRU66,SABRRU66XXX,SAVINGS BANK OF THE RUSSIAN FEDERATION (BAIKALSKY OFFICE)
SABRRU8K,SABRRU8KBLG,SBERBANK (DALNEVOSTOCHNY HEAD OFFI CE)
SABRRU8K,SABRRU8KBRB,SBERBANK (DALNEVOSTOCHNY HEAD OFFI CE)
SABRRU8K,SABRRU8KVLD,SBERBANK (DALNEVOSTOCHNY HEAD OFFI CE)
SABRRU8K,SABRRU8KXXX,SBERBANK (DALNEVOSTOCHNY HEAD OFFI CE)
SABRRUM3,SABRRUM3XXX,SBERBANK (SREDNERUSSKY HEAD OFFICE)
SABRRUMM,SABRRUMM011,SBERBANK
SABRRUMM,SABRRUMM012,SBERBANK
SABRRUMM,SABRRUMMBNT,SBERBANK
SABRRUMM,SABRRUMMCIB,SBERBANK
SABRRUMM,SABRRUMMCOM,SBERBANK
SABRRUMM,SABRRUMMD02,SBERBANK
SABRRUMM,SABRRUMMD03,SBERBANK
SABRRUMM,SABRRUMMDRV,SBERBANK
SABRRUMM,SABRRUMMEA1,SBERBANK
SABRRUMM,SABRRUMMFXT,SBERBANK
SABRRUMM,SABRRUMMKEY,SBERBANK
SABRRUMM,SABRRUMMKR1,SBERBANK
SABRRUMM,SABRRUMMMA1,SBERBANK
SABRRUMM,SABRRUMMMMT,SBERBANK
SABRRUMM,SABRRUMMNA1,SBERBANK
SABRRUMM,SABRRUMMNH1,SBERBANK
SABRRUMM,SABRRUMMRA1,SBERBANK
SABRRUMM,SABRRUMMSE1,SBERBANK
SABRRUMM,SABRRUMMSMT,SBERBANK
SABRRUMM,SABRRUMMSP1,SBERBANK
SABRRUMM,SABRRUMMTN1,SBERBANK
SABRRUMM,SABRRUMMTRD,SBERBANK
SABRRUMM,SABRRUMMVH1,SBERBANK
SABRRUMM,SABRRUMMXXX,SBERBANK
SAOARU2P,SAOARU2PXXX,PJSC FINSTAR BANK
SARORU2S,SARORU2SXXX,JOINT-STOCK BANK SAROVBUSINESSBANK
SCBGRU21,SCBGRU21XXX,NIZHNIY NOVGOROD SOCIAL COMMERCIAL BANK GUARANTEE
SCBMRUMM,SCBMRUMMXXX,PJSC SCB METALLINVESTBANK
SCSARU41,SCSARU41XXX,COMMERCIAL BANK 'STROYLESBANK' LTD
SDCGRUMM,SDCGRUMMXXX,LLC 'SPECIALIZED DEPOSITORY COMPANY 'GARANT'
SEBPRU2P,SEBPRU2PCUS,SEB BANK
SEBPRU2P,SEBPRU2PSEC,SEB BANK
SEBPRU2P,SEBPRU2PXXX,SEB BANK
SECTRUM1,SECTRUM1940,LIMITED LIABILITY COMPANY SAMSUNG ELECTRONICS RUS COMPANY
SECTRUM1,SECTRUM1941,LIMITED LIABILITY COMPANY SAMSUNG ELECTRONICS RUS COMPANY
SECTRUM1,SECTRUM1990,LIMITED LIABILITY COMPANY SAMSUNG ELECTRONICS RUS COMPANY
SECTRUM1,SECTRUM19E0,LIMITED LIABILITY COMPANY SAMSUNG ELECTRONICS RUS COMPANY
SECTRUM1,SECTRUM1XXX,LIMITED LIABILITY COMPANY SAMSUNG ELECTRONICS RUS COMPANY
SELARU21,SELARU21XXX,COMMERCIAL BANK 'SELMASHBANK' (PUBLIC JOINT-STOCK COMPANY)
SENRRU31,SENRRU31XXX,SEVERNY NARODNY BANK
SEZARUM2,SEZARUM2XXX,BANK 'SERVICE RESERVE' (JOINT-STOCK COMPANY)
SFRNRUM1,SFRNRUM1XXX,COMMERCIAL BANK 'SOFRINO' (CLOSED JOINT STOCK COMPANY)
SGAZRU22,SGAZRU22ARK,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22CHE,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22GRY,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22IVA,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22KOT,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22NOV,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22SNG,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22SPB,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22SYK,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22UGL,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22UHT,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22UST,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22VOR,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22VYT,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22XXX,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGAZRU22,SGAZRU22YAR,JOINT-STOCK COMPANY 'SEVERGAZBANK'
SGUBRU5S,SGUBRU5S052,JOINT STOCK COMPANY SURGUTNEFTEGASBANK
SGUBRU5S,SGUBRU5S053,JOINT STOCK COMPANY SURGUTNEFTEGASBANK
SGUBRU5S,SGUBRU5S054,JOINT STOCK COMPANY SURGUTNEFTEGASBANK
SGUBRU5S,SGUBRU5SDU1,JOINT STOCK COMPANY SURGUTNEFTEGASBANK
SGUBRU5S,SGUBRU5SXXX,JOINT STOCK COMPANY SURGUTNEFTEGASBANK
SIBRRUM1,SIBRRUM1XXX,SIBBROK
SIFMRUM1,SIFMRUM1XXX,SOLID INVESTMENT FINANTIAL COMPANY
SIIKRU21,SIIKRU21XXX,LIMITED LIABILITY COMPANY SIMBIRSK-UGOL
SINYRU21,SINYRU21XXX,SINERGIYA BANK
SISERUMM,SISERUMMXXX,SMLT BANK LIMITED LIABILITY COMPANY
SISNRU55,SISNRU55XXX,SIBSOCBANK
SJSCRUMM,SJSCRUMMEKA,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMKRA,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMNNG,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMPRM,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMRND,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMSPB,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMTVR,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMVRN,SDM-BANK PJSC
SJSCRUMM,SJSCRUMMXXX,SDM-BANK PJSC
SJSMRUM1,SJSMRUM1LBR,JOINT STOCK COMMERCIAL BANK 'SLAVIA'
SJSMRUM1,SJSMRUM1NNV,JOINT STOCK COMMERCIAL BANK 'SLAVIA'
SJSMRUM1,SJSMRUM1PSV,JOINT STOCK COMMERCIAL BANK 'SLAVIA'
SJSMRUM1,SJSMRUM1SPB,JOINT STOCK COMMERCIAL BANK 'SLAVIA'
SJSMRUMM,SJSMRUMMXXX,JOINT STOCK COMMERCIAL BANK 'SLAVIA'
SJSORU21,SJSORU21XXX,STELLA-BANK OAO AKB
SKBERU4E,SKBERU4EXXX,JOINT-STOCK COMPANY BANK SINARA
SKSBRUMM,SKSBRUMMXXX,SKS BANK LIMITED LIABILITY COMPANY
SLABRU21,SLABRU21XXX,JOINT STOCK COMPANY NOVGOROD COMMERCIAL BANK SLAVYANBANK
SLABRU2V,SLABRU2VXXX,JOINT STOCK COMPANY NOVGOROD COMMERCIAL BANK SLAVYANBANK
SLAKRUM1,SLAKRUM1XXX,AUTOTORGBANK LLC
SLDBRUMM,SLDBRUMMXXX,JSC SOLID BANK
SLDRRU3S,SLDRRU3SXXX,JSC CB SOLIDARNOST
SMBCRUMM,SMBCRUMMXXX,JSC SUMITOMO MITSUI RUS BANK
SMBKRUMM,SMBKRUMMXXX,SMP BANK
SMJORU21,SMJORU21XXX,PUBLIC JOINT STOCK COMPANY COMMERCIAL BANK 'SMOLEVICH'
SNEZRU4C,SNEZRU4CXXX,BANK SNEZHINSKIY JSC
SNKBRUMM,SNKBRUMMXXX,"SINKO-BANK, LTD"
SNRIRUMM,SNRIRUMMXXX,CREDIT UNION ASIAPAY (LIMITED LIABILITY COMPANY)
SNRZRUMM,SNRZRUMMXXX,SETTLEMENT NONBANKING CREDIT ORGANIZATION EURO-ASIAN SETTLEMENT (JOINT STOCK COMPANY)
SOKORUMM,SOKORUMMXXX,JOINT STOCK COMPANY COMMERCIAL BANK 'SOKOLOVSKY'
SOLLRUM1,SOLLRUM1XXX,SOVLINK LLC
SOMRRUMM,SOMRRUMM010,SOVCOMBANK
SOMRRUMM,SOMRRUMM020,SOVCOMBANK
SOMRRUMM,SOMRRUMM030,SOVCOMBANK
SOMRRUMM,SOMRRUMMBRD,SOVCOMBANK
SOMRRUMM,SOMRRUMMCNT,SOVCOMBANK
SOMRRUMM,SOMRRUMMCOR,SOVCOMBANK
SOMRRUMM,SOMRRUMMIVN,SOVCOMBANK
SOMRRUMM,SOMRRUMMKST,SOVCOMBANK
SOMRRUMM,SOMRRUMMSAR,SOVCOMBANK
SOMRRUMM,SOMRRUMMVLD,SOVCOMBANK
SOMRRUMM,SOMRRUMMVLG,SOVCOMBANK
SOMRRUMM,SOMRRUMMVRN,SOVCOMBANK
SOMRRUMM,SOMRRUMMXXX,SOVCOMBANK
SOMRRUMM,SOMRRUMMYAR,SOVCOMBANK
SPEDRUM1,SPEDRUM1XXX,OAO 'SPECIALIZED DEPOSITARY' INFINITUM
SPETRUM1,SPETRUM1XXX,SPECSTROYBANK
SPRCRU2P,SPRCRU2PXXX,"PETERSBURG SETTLEMENT CENTER LIMITED, PSC LTD"
STAJRU22,STAJRU22XXX,BANK STAVR PUBLIC JOINT-STOCK COMPANY
STMORUM1,STMORUM1XXX,'MODERN STANDARDS OF BUSINESS' COMMERCIAL BANK LLC
SVIBRUMM,SVIBRUMMXXX,BANK ROUND LLC
TAGARU21,TAGARU21XXX,JOINT-STOCK COMPANY 'JOINT STOCK CITY BANK' TAGANROGBANK'
TAMBRU21,TAMBRU21XXX,TAMBOVKREDITPROMBANK
TAOORU51,TAOORU51XXX,TAIDON BANK OOO
TARYRU21,TARYRU21KUZ,TARKHANY REGIONAL BANK OAO
TARYRU21,TARYRU21MOS,TARKHANY REGIONAL BANK OAO
TARYRU21,TARYRU21SAR,TARKHANY REGIONAL BANK OAO
TARYRU21,TARYRU21SER,TARKHANY REGIONAL BANK OAO
TARYRU21,TARYRU21XXX,TARKHANY REGIONAL BANK OAO
TCZBRUMM,TCZBRUMMXXX,ZIRAAT BANK (MOSCOW)
TDICRUMM,TDICRUMMXXX,JSC SBERBANK CIB
TEJCRUMB,TEJCRUMBXXX,JOINT STOCK COMMERCIAL BANK 'TENDER-BANK' (JOINT STOCK COMPANY)
TICSRUMM,TICSRUMMXXX,TBANK
TJSBRUMM,TJSBRUMMXXX,JOINT STOCK COMPANY GUTA-BANK
TJSCRUM1,TJSCRUM1BRN,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1EKT,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1KAL,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1KHV,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1KLG,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1KLN,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1KOR,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1KRD,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1NIZ,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1NVS,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1PER,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1POD,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1RST,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1RZN,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1SAM,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1SPB,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1SYK,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1TYU,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1VRN,TRANSKAPITALBANK
TJSCRUM1,TJSCRUM1YAR,TRANSKAPITALBANK
TJSCRUMM,TJSCRUMMXXX,TRANSKAPITALBANK
TKCCRUM1,TKCCRUM1XXX,TKB CAPITAL CJSC
TMKPRU5T,TMKPRU5TXXX,PJSC TOMSKPROMSTROYBANK
TOGLRU3T,TOGLRU3TXXX,TOGLIATTIKHIMBANK
TORZRU22,TORZRU22XXX,PUBLIC JOINT STOCK COMPANY 'TORZHOKUNIVERSALBANK'
TOYBRUMM,TOYBRUMMXXX,TOYOTA BANK
TRCBRU2K,TRCBRU2KXXX,ENERGOBANK
TRSNRUMM,TRSNRUMMXXX,JOINT STOCK COMMERCIAL BANK TRANSSTROIBANK(JOINT STOCK COMPANY)
TRUKRU61,TRUKRU61XXX,KRONA-BANK
TSDBRU21,TSDBRU21XXX,JSC BANK OF SOCIAL DEVELOPMENT OF TATARSTAN 'TATSOTSBANK'
TSDBRU22,TSDBRU22XXX,JSC BANK OF SOCIAL DEVELOPMENT OF TATARSTAN 'TATSOTSBANK'
TUPRRU21,TUPRRU21XXX,PUBLIC JOINT STOCK COMPANY COMMERCIAL BANK 'TULSKIY PROMISHLENNIK'
TYUMRU41,TYUMRU41XXX,PUBLIC JOINT-STOCK COMPANY BANK URALSIB
UBRDRU41,UBRDRU41CHE,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41KIR,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41KRS,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41MOS,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41NOV,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41NVS,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41OZY,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41PRM,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41SER,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41SPB,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41SSB,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41UFA,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41VRN,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU41,UBRDRU41XXX,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBRDRU4E,UBRDRU4EXXX,"THE URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (UBRD, PJSC)"
UBSWRUMM,UBSWRUMMXXX,UBS BANK OOO
UGZARU55,UGZARU55XXX,COALMETBANK
UITBRUMM,UITBRUMMXXX,JOINT STOCK COMPANY HOUSING FINANCE BANK
UMTNRUMM,UMTNRUMMXXX,UNISTREAM COMMERCIAL BANK
UNCLRU21,UNCLRU21XXX,BANK UNITED CAPITAL
UNCLRU2P,UNCLRU2PXXX,BANK UNITED CAPITAL
UNEPRU8V,UNEPRU8VXXX,PJSC BANK PRIMORYE
UNRSRUM1,UNRSRUM1XXX,UNITED RESERVE BANK
UNSKRUMM,UNSKRUMMXXX,UNIVERSAL STOCK BANK LTD
UPBCRU41,UPBCRU41XXX,'URALS INDUSTRIAL BANK' (JOINT- STOCK COMPANY)
UPBCRU43,UPBCRU43XXX,'URALS INDUSTRIAL BANK' (JOINT- STOCK COMPANY)
URACRU41,URACRU41XXX,LIMITED LIABILITY COMPANY COMMERCIAL BANK URALSKY KAPITAL
URCERU41,URCERU41XXX,URALS REGIONAL CURRENCY EXCHANGE
URCORU41,URCORU41XXX,URALFINANCE COMMERCIAL BANK
USSURU81,USSURU81XXX,JOINT STOCK COMPANY BANK USSURI
VAKORU21,VAKORU21XXX,VAKOBANK
VEJSRU2U,VEJSRU2UXXX,"BANK VENETS, JSC"
VIATRU21,VIATRU21XXX,PJSC NORVIK BANK
VITARU2P,VITARU2PXXX,VITABANK JSC
VITYRUM1,VITYRUM1XXX,CB 'VITYAZ' LTD
VIZIRUMM,VIZIRUMMXXX,DEVELOPMENT CAPITAL BANK
VKNGRU2P,VKNGRU2PXXX,VIKING
VLADRU22,VLADRU22XXX,JOINT-STOCK COMPANY VLADBUSINESSBANK
VNESRU21,VNESRU21XXX,'VNESHFINBANK' LIMITED COMPANY
VNESRU2K,VNESRU2KXXX,'VNESHFINBANK' LIMITED COMPANY
VOLARU31,VOLARU31XXX,OPEN JOINT STOCK COMPANY INTERREGIONAL VOLGO-KAMSK BANK FOR RECONSTRUCTION AND DEVELOPMENT
VOLBRUM1,VOLBRUM1XXX,JOINT STOCK COMPANY 'VOLOGDABANK'
VOLJRU21,VOLJRU21XXX,JOINT STOCK COMPANY 'BANK 'VOLOGZHANIN'
VOLJRU2A,VOLJRU2AXXX,JOINT STOCK COMPANY 'BANK 'VOLOGZHANIN'
VOOARU61,VOOARU61XXX,JOINT STOCK COMPANY 'VOSTSIBTRANSKOMBANK'
VORCRU21,VORCRU21XXX,JOINT-STOCK COMPANY VOLGA-OKA COMMERCIAL BANK
VORNRU21,VORNRU21XXX,OPEN JOINT STOCK COMPANY CENTRAL BLACK EARTH REGIONAL INSTITUTE FOR DESIGNING WATER MANAGEMENT
VORZRUM1,VORZRUM1XXX,BANK VORONEZH
VSTARUMM,VSTARUMMXXX,BLANC BANK (LIMITED LIABILITY COMPANY)
VTBRRUM2,VTBRRUM2EK3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2EKA,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2KD3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2KH3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2KHA,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2KRA,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2MOS,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2MS2,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2MS3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2MSK,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2NIN,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2NS3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2NWR,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2RND,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2SA3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2SP3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2STA,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2VR3,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUM2,VTBRRUM2VRN,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUMM,VTBRRUMMCSD,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUMM,VTBRRUMML29,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUMM,VTBRRUMMSEC,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTBRRUMM,VTBRRUMMXXX,VTB BANK (PUBLIC JOINT-STOCK COMPANY)
VTCARUMM,VTCARUMMCUS,JSC VTB CAPITAL
VTCARUMM,VTCARUMMMT9,JSC VTB CAPITAL
VTCARUMM,VTCARUMMXXX,JSC VTB CAPITAL
VUZBRU41,VUZBRU41XXX,VUZ BANK JSC
WJCMRUMM,WJCMRUMMXXX,'WAYBANK' JOINT-STOCK COMPANY
WUMTRUMM,WUMTRUMMXXX,"NCO WESTERN UNION MT EAST, LTD"
XMICRUM1,XMICRUM1XXX,MOSCOW INTERBANK CURRENCY EXCHANGE (MICEX)
XPETRU21,XPETRU21XXX,ST. PETERSBURG STOCK EXCHANGE
XROVRU21,XROVRU21XXX,ROSTOV CURRENCY AND STOCK EXCHANGE
XRUSRUM1,XRUSRUM1XXX,"RUSSIAN EXCHANGE, THE"
XSAMRU31,XSAMRU31XXX,NON-BANKING CREDIT ORGANIZATION PAYMENTS AND SETTLEMENTS (JOINT- STOCK COMPANY)
XSIBRU51,XSIBRU51XXX,SIBERIAN STOCK EXCHANGE
XVLARU81,XVLARU81XXX,VLADIVOSTOK (RUSSIA) STOCK EXCHANGE
YARBRUM1,YARBRUM1XXX,SBI BANK LIMITED LIABILITY COMPANY
YARORU21,YARORU21XXX,PUBLIC JOINT-STOCK COMPANY BANK VVB
YAYORUM1,YAYORUM1XXX,YARSOTSBANK JSC
YJSCRU22,YJSCRU22XXX,JOINT-STOCK BANK YUG-INVESTBANK (JOINT-STOCK COMPANY)
YMKYRU21,YMKYRU21XXX,YMK BANK
YNDMRUM1,YNDMRUM1XXX,"YANDEX.MONEY, NBCO LLC"
YOSHRU21,YOSHRU21XXX,YOSHKAR-OLA BANK
ZAJCRU2K,ZAJCRU2KXXX,ZARECHYE BANK
ZAOKRUM1,ZAOKRUM1XXX,JOINT-STOCK COMPANY SBERBANK CIB
ZCOMRU2R,ZCOMRU2RXXX,LANDCOMBANK LLC
ZENIRUMM,ZENIRUMM001,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMALM,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMEKT,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMKUR,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMKZN,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMNNO,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMNVS,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMRND,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMSMR,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMSPB,PJSC BANK ZENIT
ZENIRUMM,ZENIRUMMXXX,PJSC BANK ZENIT
ZJSCRU51,ZJSCRU51XXX,ZERNOBANK JOINT STOCK COMMERCIAL BANK
ZJSCRU51,ZJSCRU51ZMD,ZERNOBANK JOINT STOCK COMMERCIAL BANK
