bic_8,bic,bank
NDEANOKK,NDEANOKKVPU,"NORDEA BANK ABP, FILIAL I NORGE"
NDEANOKK,NDEANOKKXXX,"NORDEA BANK ABP, FILIAL I NORGE"
NEFNNOKK,NEFNNOKKXXX,NORDNET BANK NUF
NEOCNOK2,NEOCNOK2XXX,NEONOMICS AS
NEPRNO21,NEPRNO21XXX,SKUE SPAREBANK
NETSNOK1,NETSNOK1XXX,NORWEGIAN EMISSION TRADING REGISTRY
NFFANO22,NFFANO22XXX,NORDNORGE FINANS FORUM ASA
NGASNOK1,NGASNOK1XXX,VERDIPAPIRFONDET NORDEA GLOBAL
NGHINOK1,NGHINOK1XXX,NORDEA GLOBAL HIGH YIELD - ASSET SIDE
NGIMNOKK,NGIMNOKKXXX,NORGES BANK (DIVISION NORGES BANK INVESTMENT MANAGEMENT)
NKASNOK2,NKASNOK2XXX,VERDIPAPIRFONDET NORDEA FRN KREDITT
NLAENOK2,NLAENOK2XXX,"NORDEA FUNDS, NORWEGIAN BRANCH"
NLASNOK2,NLASNOK2XXX,"NORDEA FUNDS, NORWEGIAN BRANCH"
NLIANOK2,NLIANOK2XXX,"NORDEA FUNDS, NORWEGIAN BRANCH"
NLPANOK2,NLPANOK2XXX,"NORDEA FUNDS, NORWEGIAN BRANCH"
NLSSNOK2,NLSSNOK2XXX,"NORDEA FUNDS, NORWEGIAN BRANCH"
NODRNO21,NODRNO21XXX,NORDBOE DRIFT
NOEENOK1,NOEENOK1XXX,NEF KAPITALFORVALTNING AS
NOPSNO21,NOPSNO21XXX,NASDAQ OSLO ASA
NORGNOK1,NORGNOK1XXX,POSTEN NORGE AS
NORVNO21,NORVNO21XXX,SPAREBANKEN NORDVEST SVOREN LEIF
NORWNOK1,NORWNOK1XXX,"BANK NORWEGIAN, EN FILIAL AV NOBA BANK GROUP AB (PUBL)"
NOSKNOK1,NOSKNOK1XXX,NORSK SKIPSHYPOTHEKBANK A.S.
NOSUNOK1,NOSUNOK1XXX,CLARKSONS PLATOU SECURITIES AS
NOTSNOK2,NOTSNOK2XXX,NORDEA OBLIGASJON II - ASSET SIDE
NPASNOK2,NPASNOK2XXX,"NORDEA FUNDS, NORWEGIAN BRANCH"
NRCANOK2,NRCANOK2XXX,NORDIC CORPORATE BANK ASA
NRRCNO21,NRRCNO21XXX,NORCAP AS
NRSANOK1,NRSANOK1XXX,CARNEGIE AS
NSAGNOK1,NSAGNOK1XXX,NORDEA STABILE AKSJER GLOBAL - ASSET SIDE
NSALNOK1,NSALNOK1XXX,NORDEA STABILE AKSJER GLOBAL ETISK - ASSET SIDE
NSSVNOB1,NSSVNOB1XXX,NORNE SECURITIES AS
OBOSNOK1,OBOSNOK1XXX,OBOS BANKEN AS
ODASNO21,ODASNO21XXX,ODAL SPAREBANK
ODFONOKK,ODFONOKKXXX,ODIN FORVALTNING AS
OKDLNO21,OKDLNO21XXX,ORKLA SPAREBANK
OPASNOK2,OPASNOK2XXX,OPTIN BANK ASA
OPPDNO21,OPPDNO21XXX,OPPDALSBANKEN
ORKONO21,ORKONO21XXX,ORSKOG SPAREBANK
ORLANO21,ORLANO21XXX,ORLAND SPARBANK BJERKESTRAND KARI
OYSLNO21,OYSLNO21XXX,SPAREBANK 1 HALLINGDAL VALDRES
PAFNNOK1,PAFNNOK1XXX,PARETO SECURITIES AS
PAFVNOK1,PAFVNOK1XXX,PARETO ASSET MANAGEMENT AS
PANVNOK1,PANVNOK1XXX,PARETO ASSET MANAGEMENT AS
PAPNNO21,PAPNNO21XXX,PARETO WEALTH MANAGEMENT AS
PONONOK1,PONONOK1XXX,BRABANK ASA
PRBONO22,PRBONO22XXX,BOLIGBANKEN ASA
PTAANOK1,PTAANOK1XXX,PARETO BANK ASA
RINDNO21,RINDNO21XXX,RINDAL SPAREBANK
RIRINO21,RIRINO21XXX,SPAREBANK 1 RINGERIKE HADELAND
ROFENO21,ROFENO21XXX,SPAREBANK 1 ROMSDALS FELLESBANK A DIVISION OF SPAREBANKEN MIDTNORGE
RORBNO21,RORBNO21XXX,ROROSBANKEN ROROS SPAREBANK.
RYGSNO21,RYGSNO21XXX,SPAREBANK 1 OSTFOLD AKERSHUS
SAOENO22,SAOENO22XXX,SPAREBANKEN OEST
SASKNO22,SASKNO22XXX,ROGALAND SPAREBANK
SASUNOK1,SASUNOK1XXX,SAGA SECURITIES AS
