bic_8,bic,bank
DEVNESM2,DEVNESM2XXX,DEVENGO S.L.
DITSESM2,DITSESM2XXX,CD DIGITAL ASSETS SL
DPBBESM1,DPBBESM1XXX,"DEUTSCHE PFANDBRIEFBANK AG, S.E"
DWISESM1,DWISESM1XXX,"DEUTSCHE WEALTH MANAGEMENT SGIIC, S.A."
EAPFESM2,EAPFESM2XXX,EASY PAYMENT AND FINANCE EP SA
EBPBESM2,EBPBESM2XXX,EBURY PARTNERS BELGIUM
EBURESM1,EBURESM1XXX,EBURY PARTNERS UK LIMITED
ECAVES21,ECAVES21XXX,"ESFERA CAPITAL, AGENCIA DE VALORES, S.A."
ECIVES21,ECIVES21XXX,"EVER CAPITAL INVESTMENTS S.V., S.A."
EDSXESM2,EDSXESM2011,"EUROPEAN DIGITAL SECURITIES EXCHANGE, S.V., SA"
EDSXESM2,EDSXESM2012,"EUROPEAN DIGITAL SECURITIES EXCHANGE, S.V., SA"
EDSXESM2,EDSXESM2XXX,"EUROPEAN DIGITAL SECURITIES EXCHANGE, S.V., SA"
EKUAES22,EKUAES22XXX,"E.KUANTIA, EDE, SOCIEDAD LIMITADA"
ERSVES22,ERSVES22XXX,EUROCAJA RURAL SOCIEDAD COOPERATIVA DE CREDITO
ESAFESM1,ESAFESM1XXX,"EUROSAFEI, S.V.B., S.A."
ESPBESM1,ESPBESM1AAD,BANCO DE ESPANA
ESPBESM1,ESPBESM1AMF,BANCO DE ESPANA
