bic_8,bic,bank
SETGSE21,SETGSE21XXX,SWEDISH EMISSIONS TRADING REGISTRY
SEWMSES1,SEWMSES1XXX,SEB INVESTMENT MANAGEMENT AB
SFONSES1,SFONSES1XXX,SOLIDAR FONDER AB
SFSFSE21,SFSFSE21XXX,UNITED SECURITIES AB
SFSUSE21,SFSUSE21XXX,"SIEMENS FINANCIAL SERVICES AB, SIVULIIKE SUOMESSA"
SGSGSEG1,SGSGSEG1XXX,SGP-SVENSKA GARANTIPRODUKTER AB
SHEGSE21,SHEGSE21XXX,SHEPHERD ENERGY AB
SHYBSES1,SHYBSES1XXX,STADSHYPOTEK BANK
SINRSES1,SINRSES1XXX,SIP NORDIC FONDKOMMISSION AB
SJAFSEG2,SJAFSEG2XXX,SJATTE AP-FONDEN
SKIASESS,SKIASESSXXX,SKANDIABANKEN AKTIEBOLAG (PUBL).
SKIMSE31,SKIMSE31XXX,SKANDIA INVESTMENT MANAGEMENT
SKIMSES1,SKIMSES1XXX,SKANDIA INVESTMENT MANAGEMENT
SKKESE21,SKKESE21XXX,SKELLEFTEA KRAFT ENERGIHANDEL AB
SNAASES1,SNAASES1XXX,SENTAT ASSET MANAGEMENT AB
SNDOSESS,SNDOSESSXXX,RIKSGALDSKONTORET THE SWEDISH NATIONAL DEBT OFFICE
SOAGSES1,SOAGSES1XXX,JRS ASSET MANAGEMENT AB
SOFVSE21,SOFVSE21XXX,ETERUM AB
SOPDSES1,SOPDSES1XXX,SODERBERG AND PARTNERS SECURITIES AB
SPFDSES1,SPFDSES1XXX,SPILTAN FONDER AB
SPIBSES1,SPIBSES1XXX,SWEDBANK HYPOTEK AB
SPSDSE21,SPSDSE21SWI,SPARBANKEN SYD
SPSDSE21,SPSDSE21XXX,SPARBANKEN SYD
SPSDSE23,SPSDSE23INS,SPARBANKEN SYD
SPSDSE23,SPSDSE23SWI,SPARBANKEN SYD
SPSDSE23,SPSDSE23XXX,SPARBANKEN SYD
SPTYSES2,SPTYSES2XXX,STEEL PRIVATE TRUST COMPANY KOMMANDITBOLAG
STAYSES1,STAYSES1XXX,STADSHYPOTEK AB
STEFSES1,STEFSES1XXX,EQUINOR OTS AB
STFDSEG1,STFDSEG1XXX,STRUKTURINVEST FONDKOMMISSION (FK) AB
STFGSES1,STFGSES1XXX,STATKRAFT FINANCIAL ENERGY AB
STFMSEG1,STFMSEG1XXX,FOF ASSET MANAGEMENT AKTIEBOLAG
STKISES1,STKISES1XXX,STRAND KAPITALFORVALTNING AB
STLPSEG1,STLPSEG1XXX,SEB TRYGG LIV PENSIONSTJANST AB
STTFSES1,STTFSES1XXX,STOCKHOLM CORPORATE FINANCE AB
STTGSEM1,STTGSEM1XXX,STELLA ASSET MANAGEMENT AB
SVEASES1,SVEASES1XXX,SVEA BANK AB
SVEASESS,SVEASESSIXX,SVEA BANK AB
SVEASESS,SVEASESSXXX,SVEA BANK AB
SVFNSE21,SVFNSE21XXX,SVENSKA FINANSMAKLARNA AB
SVKRSES1,SVKRSES1XXX,SVENSK KRAFTMAKLING AB
SVVVSES2,SVVVSES2XXX,STEVEN AB
SVVVSES3,SVVVSES3XXX,STEVEN AB
SVVVSES4,SVVVSES4XXX,STEVEN AB
SVVVSES5,SVVVSES5XXX,STEVEN AB
SVVVSESS,SVVVSESSXXX,STEVEN AB
SWAISES1,SWAISES1XXX,"IDEELLA FORENINGEN SVENSKA BANKFORENINGEN MED FIRMA SVENSKA BANKFORENINGEN, NARINGSVERKSAMHET"
SWEDSESS,SWEDSESSCLS,SWEDBANK AB
SWEDSESS,SWEDSESSCUS,SWEDBANK AB
SWEDSESS,SWEDSESSROB,SWEDBANK AB
SWEDSESS,SWEDSESSXXX,SWEDBANK AB
SYCNSES1,SYCNSES1XXX,KAVALJER AB
TEDTSES1,TEDTSES1XXX,TD TECH DATA AB
TEFOSES1,TEFOSES1XXX,TELLUS FONDER AB
TEKASE21,TEKASE21XXX,ENTELIOS TRADING AB
TEYDSES2,TEYDSES2XXX,TREYD SERVICES AB
THKFSEG1,THKFSEG1XXX,CONSENSUS ASSET MANAGEMENT AB (PUBL)
TJFFSES1,TJFFSES1XXX,TJANSTEMANNARORELSENS FORVALTNINGSFOND
TPBSSES1,TPBSSES1XXX,TREVISE PRIVATE BANKING AB
TPGISES1,TPGISES1XXX,"T. ROWE PRICE INTERNATIONAL LTD UK, FILI"
TRBKSESS,TRBKSESSXXX,TRADE REPUBLIC BANK GMBH FILIAL SWEDEN
TRIISES1,TRIISES1XXX,TRIOPTIMA AB
TRIISES2,TRIISES2XXX,TRIOPTIMA AB
TRLYSESS,TRLYSESSIIX,TRUSTLY GROUP AB
TRLYSESS,TRLYSESSIXX,TRUSTLY GROUP AB
TRLYSESS,TRLYSESSXXX,TRUSTLY GROUP AB
TUFNSES1,TUFNSES1XXX,TUNDRA FONDER AB
UBFASES1,UBFASES1XXX,RP MARTIN STOCKHOLM AB
UNTTSE21,UNTTSE21XXX,MONYX ASSET MANAGEMENT AB
VAEASES1,VAEASES1XXX,NIDOCO AB
VASESES2,VASESES2XXX,VATOR SECURITIES AB
VATFSES1,VATFSES1XXX,VATTENFALL AB
VIKNSEG1,VIKNSEG1XXX,VIKNUM AB
VPCSSESS,VPCSSESSCLP,EUROCLEAR SWEDEN AB
VPCSSESS,VPCSSESSFND,EUROCLEAR SWEDEN AB
VPCSSESS,VPCSSESSVKI,EUROCLEAR SWEDEN AB
VPCSSESS,VPCSSESSXXX,EUROCLEAR SWEDEN AB
VPMASES1,VPMASES1XXX,VATTENFALL POWER MANAGEMENT AKTIEBOLAG
WAVASES1,WAVASES1XXX,WASSUM VARDEPAPPERSAKTIEBOLAG
WIFFSE21,WIFFSE21XXX,WICTOR FAMILY OFFICE AB
WIFOSES1,WIFOSES1XXX,WICTOR FONDER AB
WSCTSES1,WSCTSES1XXX,WSB SECURITIES CAPITAL TRUST KB
XSATSES1,XSATSES1CNV,ATS FINANS AB
XSATSES1,XSATSES1EMA,ATS FINANS AB
XSATSES1,XSATSES1XXX,ATS FINANS AB
ZIMPSES2,ZIMPSES2XXX,ZIMPLER AB
ZIMPSESS,ZIMPSESSXXX,ZIMPLER AB
